Date,Canton,Value
2020-08-05,Bern,10.82
2020-08-05,Nidwalden,4.63
2020-08-05,Genève,108.51
2020-08-05,Graubünden/Grison,36.80
2020-08-05,Zug,22.08
2020-08-05,Jura,1.36
2020-08-05,Valais/Wallis,14.54
2020-08-05,Aargau,22.76
2020-08-05,Zürich,21.89
2020-08-05,Luzern,18.80
2020-08-05,Ticino,8.49
2020-08-05,Fribourg/Freiburg,17.88
2020-08-06,Solothurn,13.18
2020-08-06,Bern,11.79
2020-08-06,Genève,106.51
2020-08-06,St. Gallen,16.94
2020-08-06,Luzern,19.29
2020-08-06,Zürich,22.62
2020-08-06,Neuchâtel,11.31
2020-08-06,Nidwalden,4.63
2020-08-06,Aargau,23.20
2020-08-06,Appenzell Ausserrhoden,5.43
2020-08-06,Obwalden,10.57
2020-08-06,Liechtenstein,5.16
2020-08-06,Vaud,34.29
2020-08-06,Valais/Wallis,15.70
2020-08-06,Schaffhausen,32.93
2020-08-06,Schwyz,21.36
2020-08-06,Appenzell Innerrhoden,0.00
2020-08-06,Jura,1.36
2020-08-06,Zug,20.50
2020-08-06,Graubünden/Grison,26.72
2020-08-06,Basel Land,12.15
2020-08-06,Fribourg/Freiburg,19.14
2020-08-06,Ticino,8.49
2020-08-06,Basel Stadt,24.64
2020-08-06,Thurgau,11.94
2020-08-06,Glarus,17.33
2020-08-06,Uri,5.49
2020-08-07,Schaffhausen,36.59
2020-08-07,Uri,5.49
2020-08-07,Luzern,20.27
2020-08-07,Bern,12.66
2020-08-07,Solothurn,13.54
2020-08-07,Schwyz,20.10
2020-08-07,Vaud,35.16
2020-08-07,Jura,1.36
2020-08-07,Basel Land,12.15
2020-08-07,Basel Stadt,24.64
2020-08-07,Liechtenstein,5.16
2020-08-07,Zürich,23.21
2020-08-07,Ticino,9.06
2020-08-07,Appenzell Ausserrhoden,3.62
2020-08-07,Zug,20.50
2020-08-07,Nidwalden,4.63
2020-08-07,Glarus,17.33
2020-08-07,Neuchâtel,12.44
2020-08-07,Genève,107.31
2020-08-07,St. Gallen,16.94
2020-08-07,Thurgau,11.94
2020-08-07,Valais/Wallis,17.15
2020-08-07,Appenzell Innerrhoden,0.00
2020-08-07,Fribourg/Freiburg,19.45
2020-08-07,Obwalden,10.57
2020-08-07,Graubünden/Grison,21.17
2020-08-07,Aargau,22.47
2020-08-08,Graubünden/Grison,16.63
2020-08-08,Bern,13.43
2020-08-08,Basel Land,10.76
2020-08-08,Luzern,20.27
2020-08-08,Genève,104.31
2020-08-08,Neuchâtel,13.01
2020-08-08,Fribourg/Freiburg,18.51
2020-08-08,Jura,1.36
2020-08-08,Basel Stadt,24.64
2020-08-08,Obwalden,10.57
2020-08-08,Vaud,35.66
2020-08-08,Solothurn,13.54
2020-08-08,Uri,5.49
2020-08-08,Valais/Wallis,18.90
2020-08-08,Ticino,9.06
2020-08-08,Liechtenstein,5.16
2020-08-08,Aargau,22.76
2020-08-08,Glarus,17.33
2020-08-08,Schwyz,20.10
2020-08-08,Appenzell Innerrhoden,0.00
2020-08-08,Nidwalden,6.94
2020-08-08,Thurgau,13.02
2020-08-08,Zug,20.50
2020-08-08,Schaffhausen,36.59
2020-08-08,Appenzell Ausserrhoden,3.62
2020-08-08,Zürich,24.98
2020-08-08,St. Gallen,17.14
2020-08-09,Schwyz,20.10
2020-08-09,Bern,12.66
2020-08-09,Luzern,20.51
2020-08-09,Jura,1.36
2020-08-09,Obwalden,10.57
2020-08-09,Graubünden/Grison,15.63
2020-08-09,Schaffhausen,36.59
2020-08-09,Liechtenstein,5.16
2020-08-09,Zug,20.50
2020-08-09,Nidwalden,6.94
2020-08-09,Basel Stadt,25.16
2020-08-09,Appenzell Ausserrhoden,3.62
2020-08-09,Uri,5.49
2020-08-09,Thurgau,14.83
2020-08-09,Neuchâtel,12.44
2020-08-09,St. Gallen,18.32
2020-08-09,Solothurn,13.54
2020-08-09,Fribourg/Freiburg,20.08
2020-08-09,Zürich,25.64
2020-08-09,Valais/Wallis,19.48
2020-08-09,Appenzell Innerrhoden,0.00
2020-08-09,Genève,108.71
2020-08-09,Aargau,22.91
2020-08-09,Glarus,17.33
2020-08-09,Basel Land,10.76
2020-08-09,Vaud,35.54
2020-08-09,Ticino,9.06
2020-08-10,Graubünden/Grison,16.13
2020-08-10,Schaffhausen,37.81
2020-08-10,Uri,5.49
2020-08-10,Luzern,21.00
2020-08-10,Neuchâtel,14.70
2020-08-10,Aargau,23.64
2020-08-10,Fribourg/Freiburg,21.34
2020-08-10,Solothurn,14.28
2020-08-10,Thurgau,17.00
2020-08-10,Genève,103.51
2020-08-10,St. Gallen,18.51
2020-08-10,Nidwalden,6.94
2020-08-10,Basel Land,10.76
2020-08-10,Appenzell Ausserrhoden,9.05
2020-08-10,Ticino,9.06
2020-08-10,Appenzell Innerrhoden,0.00
2020-08-10,Basel Stadt,25.16
2020-08-10,Zürich,26.89
2020-08-10,Vaud,36.16
2020-08-10,Bern,12.08
2020-08-10,Liechtenstein,5.16
2020-08-10,Glarus,19.80
2020-08-10,Valais/Wallis,22.10
2020-08-10,Jura,1.36
2020-08-10,Schwyz,20.10
2020-08-10,Obwalden,13.21
2020-08-10,Zug,23.65
2020-08-11,Glarus,22.28
2020-08-11,Uri,10.98
2020-08-11,Fribourg/Freiburg,21.34
2020-08-11,Solothurn,15.37
2020-08-11,Appenzell Innerrhoden,0.00
2020-08-11,Appenzell Ausserrhoden,9.05
2020-08-11,Schwyz,23.25
2020-08-11,Thurgau,16.64
2020-08-11,Neuchâtel,16.40
2020-08-11,Ticino,9.62
2020-08-11,Obwalden,13.21
2020-08-11,Zug,25.23
2020-08-11,Liechtenstein,5.16
2020-08-11,Zürich,29.45
2020-08-11,Schaffhausen,36.59
2020-08-11,St. Gallen,19.50
2020-08-11,Graubünden/Grison,16.63
2020-08-11,Aargau,25.53
2020-08-11,Basel Land,12.49
2020-08-11,Jura,0.00
2020-08-11,Bern,12.37
2020-08-11,Nidwalden,6.94
2020-08-11,Genève,105.91
2020-08-11,Valais/Wallis,22.68
2020-08-11,Basel Stadt,27.21
2020-08-11,Luzern,21.73
2020-08-11,Vaud,35.79
2020-08-12,Graubünden/Grison,14.62
2020-08-12,Basel Stadt,28.24
2020-08-12,Valais/Wallis,22.39
2020-08-12,Solothurn,18.67
2020-08-12,Appenzell Innerrhoden,0.00
2020-08-12,St. Gallen,19.70
2020-08-12,Schwyz,21.99
2020-08-12,Vaud,33.79
2020-08-12,Nidwalden,6.94
2020-08-12,Thurgau,17.36
2020-08-12,Fribourg/Freiburg,21.65
2020-08-12,Schaffhausen,39.03
2020-08-12,Genève,99.90
2020-08-12,Appenzell Ausserrhoden,9.05
2020-08-12,Jura,0.00
2020-08-12,Zürich,29.92
2020-08-12,Luzern,22.95
2020-08-12,Ticino,9.06
2020-08-12,Basel Land,13.54
2020-08-12,Bern,13.53
2020-08-12,Glarus,27.23
2020-08-12,Obwalden,10.57
2020-08-12,Uri,10.98
2020-08-12,Zug,22.08
2020-08-12,Aargau,27.43
2020-08-12,Neuchâtel,18.66
2020-08-12,Liechtenstein,5.16
2020-08-13,Glarus,27.23
2020-08-13,Basel Land,13.88
2020-08-13,Appenzell Ausserrhoden,16.29
2020-08-13,Uri,13.72
2020-08-13,Appenzell Innerrhoden,0.00
2020-08-13,Schaffhausen,37.81
2020-08-13,Zürich,31.62
2020-08-13,Ticino,9.06
2020-08-13,Genève,97.70
2020-08-13,Solothurn,23.79
2020-08-13,Nidwalden,4.63
2020-08-13,Luzern,23.93
2020-08-13,St. Gallen,22.45
2020-08-13,Obwalden,7.93
2020-08-13,Liechtenstein,5.16
2020-08-13,Aargau,26.99
2020-08-13,Vaud,35.79
2020-08-13,Bern,15.46
2020-08-13,Valais/Wallis,22.39
2020-08-13,Fribourg/Freiburg,19.77
2020-08-13,Schwyz,18.85
2020-08-13,Jura,1.36
2020-08-13,Zug,19.71
2020-08-13,Basel Stadt,29.78
2020-08-13,Neuchâtel,20.36
2020-08-13,Thurgau,19.53
2020-08-13,Graubünden/Grison,12.10
2020-08-14,Schaffhausen,41.47
2020-08-14,Vaud,36.41
2020-08-14,Ticino,8.77
2020-08-14,Valais/Wallis,23.84
2020-08-14,Liechtenstein,7.74
2020-08-14,Genève,97.30
2020-08-14,Appenzell Ausserrhoden,16.29
2020-08-14,Basel Land,13.54
2020-08-14,Solothurn,26.35
2020-08-14,Jura,2.72
2020-08-14,Zürich,33.53
2020-08-14,Uri,19.21
2020-08-14,Zug,18.92
2020-08-14,St. Gallen,22.85
2020-08-14,Fribourg/Freiburg,18.20
2020-08-14,Glarus,22.28
2020-08-14,Graubünden/Grison,13.61
2020-08-14,Thurgau,20.62
2020-08-14,Neuchâtel,21.49
2020-08-14,Basel Stadt,31.32
2020-08-14,Nidwalden,4.63
2020-08-14,Schwyz,18.22
2020-08-14,Aargau,27.43
2020-08-14,Appenzell Innerrhoden,0.00
2020-08-14,Obwalden,7.93
2020-08-14,Luzern,24.66
2020-08-14,Bern,16.33
2020-08-15,Thurgau,20.98
2020-08-15,Vaud,36.16
2020-08-15,Solothurn,26.35
2020-08-15,Basel Stadt,36.45
2020-08-15,Schwyz,19.48
2020-08-15,Luzern,25.64
2020-08-15,Appenzell Ausserrhoden,16.29
2020-08-15,Zürich,36.03
2020-08-15,Appenzell Innerrhoden,0.00
2020-08-15,Genève,96.70
2020-08-15,Liechtenstein,7.74
2020-08-15,Ticino,8.77
2020-08-15,Schaffhausen,41.47
2020-08-15,Basel Land,17.01
2020-08-15,Jura,2.72
2020-08-15,Neuchâtel,20.36
2020-08-15,Zug,18.92
2020-08-15,Obwalden,7.93
2020-08-15,Valais/Wallis,24.42
2020-08-15,Bern,16.52
2020-08-15,Glarus,22.28
2020-08-15,Graubünden/Grison,11.09
2020-08-15,Nidwalden,4.63
2020-08-15,St. Gallen,23.64
2020-08-15,Uri,19.21
2020-08-15,Aargau,27.87
2020-08-15,Fribourg/Freiburg,20.39
2020-08-16,Liechtenstein,7.74
2020-08-16,Thurgau,22.06
2020-08-16,Obwalden,7.93
2020-08-16,Fribourg/Freiburg,21.02
2020-08-16,Luzern,24.90
2020-08-16,Zug,18.92
2020-08-16,Aargau,29.18
2020-08-16,Schaffhausen,41.47
2020-08-16,Uri,19.21
2020-08-16,Basel Land,16.66
2020-08-16,Solothurn,26.35
2020-08-16,Appenzell Ausserrhoden,16.29
2020-08-16,Neuchâtel,20.92
2020-08-16,Graubünden/Grison,10.08
2020-08-16,Basel Stadt,36.97
2020-08-16,Jura,2.72
2020-08-16,Ticino,8.77
2020-08-16,Schwyz,19.48
2020-08-16,Glarus,22.28
2020-08-16,Zürich,37.21
2020-08-16,Vaud,36.91
2020-08-16,Appenzell Innerrhoden,0.00
2020-08-16,Nidwalden,4.63
2020-08-16,Bern,16.04
2020-08-16,Valais/Wallis,25.58
2020-08-16,Genève,96.10
2020-08-16,St. Gallen,24.42
2020-08-17,Graubünden/Grison,10.59
2020-08-17,Thurgau,22.79
2020-08-17,Nidwalden,4.63
2020-08-17,St. Gallen,26.59
2020-08-17,Obwalden,7.93
2020-08-17,Schaffhausen,43.91
2020-08-17,Basel Land,17.01
2020-08-17,Bern,16.14
2020-08-17,Liechtenstein,15.48
2020-08-17,Vaud,38.79
2020-08-17,Neuchâtel,22.62
2020-08-17,Luzern,23.68
2020-08-17,Valais/Wallis,27.33
2020-08-17,Ticino,7.92
2020-08-17,Basel Stadt,38.51
2020-08-17,Uri,24.70
2020-08-17,Zug,17.35
2020-08-17,Appenzell Ausserrhoden,19.92
2020-08-17,Aargau,29.76
2020-08-17,Glarus,24.75
2020-08-17,Appenzell Innerrhoden,0.00
2020-08-17,Genève,97.30
2020-08-17,Jura,2.72
2020-08-17,Solothurn,28.55
2020-08-17,Fribourg/Freiburg,21.34
2020-08-17,Schwyz,21.36
2020-08-17,Zürich,39.32
2020-08-18,Uri,27.45
2020-08-18,Aargau,31.51
2020-08-18,Genève,98.50
2020-08-18,Neuchâtel,24.31
2020-08-18,Basel Stadt,39.02
2020-08-18,Luzern,23.44
2020-08-18,Glarus,27.23
2020-08-18,Appenzell Innerrhoden,0.00
2020-08-18,Bern,16.52
2020-08-18,Nidwalden,4.63
2020-08-18,St. Gallen,27.18
2020-08-18,Schwyz,19.48
2020-08-18,Thurgau,26.77
2020-08-18,Zug,16.56
2020-08-18,Basel Land,14.92
2020-08-18,Jura,2.72
2020-08-18,Zürich,42.54
2020-08-18,Vaud,42.30
2020-08-18,Schaffhausen,41.47
2020-08-18,Graubünden/Grison,11.59
2020-08-18,Appenzell Ausserrhoden,21.73
2020-08-18,Liechtenstein,23.23
2020-08-18,Obwalden,7.93
2020-08-18,Ticino,9.62
2020-08-18,Fribourg/Freiburg,23.22
2020-08-18,Solothurn,32.58
2020-08-18,Valais/Wallis,26.75
2020-08-19,Vaud,45.92
2020-08-19,Luzern,21.49
2020-08-19,Ticino,11.60
2020-08-19,Genève,98.30
2020-08-19,Appenzell Ausserrhoden,27.16
2020-08-19,Basel Stadt,41.59
2020-08-19,Thurgau,26.40
2020-08-19,Zürich,43.72
2020-08-19,Graubünden/Grison,14.11
2020-08-19,Neuchâtel,24.31
2020-08-19,Solothurn,33.31
2020-08-19,Obwalden,13.21
2020-08-19,Fribourg/Freiburg,26.04
2020-08-19,Uri,32.94
2020-08-19,St. Gallen,26.98
2020-08-19,Appenzell Innerrhoden,0.00
2020-08-19,Glarus,24.75
2020-08-19,Zug,18.13
2020-08-19,Valais/Wallis,27.91
2020-08-19,Liechtenstein,25.81
2020-08-19,Jura,4.09
2020-08-19,Schaffhausen,34.15
2020-08-19,Schwyz,25.13
2020-08-19,Basel Land,14.58
2020-08-19,Bern,17.01
2020-08-19,Nidwalden,2.31
2020-08-19,Aargau,33.56
2020-08-20,Schwyz,22.62
2020-08-20,Basel Land,17.01
2020-08-20,Uri,32.94
2020-08-20,Ticino,13.02
2020-08-20,Aargau,33.12
2020-08-20,Schaffhausen,34.15
2020-08-20,Appenzell Ausserrhoden,27.16
2020-08-20,Solothurn,34.77
2020-08-20,Thurgau,26.77
2020-08-20,Graubünden/Grison,17.14
2020-08-20,Zürich,46.35
2020-08-20,St. Gallen,28.95
2020-08-20,Liechtenstein,28.39
2020-08-20,Fribourg/Freiburg,28.55
2020-08-20,Obwalden,15.86
2020-08-20,Basel Stadt,43.13
2020-08-20,Jura,4.09
2020-08-20,Valais/Wallis,28.49
2020-08-20,Glarus,27.23
2020-08-20,Neuchâtel,27.71
2020-08-20,Genève,99.30
2020-08-20,Vaud,53.06
2020-08-20,Luzern,21.00
2020-08-20,Appenzell Innerrhoden,0.00
2020-08-20,Nidwalden,2.31
2020-08-20,Zug,19.71
2020-08-20,Bern,16.91
2020-08-21,Luzern,20.02
2020-08-21,Jura,5.45
2020-08-21,Appenzell Ausserrhoden,30.78
2020-08-21,Schaffhausen,30.49
2020-08-21,Obwalden,18.50
2020-08-21,Graubünden/Grison,17.14
2020-08-21,Glarus,29.70
2020-08-21,Valais/Wallis,31.69
2020-08-21,Appenzell Innerrhoden,0.00
2020-08-21,Nidwalden,2.31
2020-08-21,Ticino,14.43
2020-08-21,Thurgau,27.85
2020-08-21,Genève,98.30
2020-08-21,Basel Land,19.44
2020-08-21,Uri,32.94
2020-08-21,Liechtenstein,28.39
2020-08-21,Neuchâtel,27.71
2020-08-21,Vaud,58.19
2020-08-21,Zug,20.50
2020-08-21,Bern,17.68
2020-08-21,Solothurn,34.77
2020-08-21,Fribourg/Freiburg,34.51
2020-08-21,Schwyz,27.02
2020-08-21,St. Gallen,27.97
2020-08-21,Zürich,49.71
2020-08-21,Aargau,34.14
2020-08-21,Basel Stadt,44.67
2020-08-22,Jura,5.45
2020-08-22,Solothurn,34.77
2020-08-22,Luzern,21.00
2020-08-22,Schwyz,26.39
2020-08-22,Basel Land,21.17
2020-08-22,St. Gallen,27.77
2020-08-22,Vaud,61.82
2020-08-22,Obwalden,18.50
2020-08-22,Glarus,29.70
2020-08-22,Basel Stadt,49.29
2020-08-22,Zürich,49.90
2020-08-22,Bern,17.78
2020-08-22,Uri,32.94
2020-08-22,Appenzell Ausserrhoden,30.78
2020-08-22,Appenzell Innerrhoden,0.00
2020-08-22,Neuchâtel,28.27
2020-08-22,Nidwalden,0.00
2020-08-22,Aargau,35.74
2020-08-22,Valais/Wallis,33.14
2020-08-22,Schaffhausen,30.49
2020-08-22,Graubünden/Grison,19.66
2020-08-22,Fribourg/Freiburg,43.30
2020-08-22,Ticino,14.43
2020-08-22,Genève,96.10
2020-08-22,Zug,20.50
2020-08-22,Thurgau,25.32
2020-08-22,Liechtenstein,28.39
2020-08-23,Basel Land,21.86
2020-08-23,Graubünden/Grison,19.66
2020-08-23,Valais/Wallis,33.14
2020-08-23,Genève,93.90
2020-08-23,Ticino,14.43
2020-08-23,Obwalden,18.50
2020-08-23,Uri,32.94
2020-08-23,Luzern,21.00
2020-08-23,Liechtenstein,28.39
2020-08-23,Appenzell Innerrhoden,0.00
2020-08-23,Aargau,37.50
2020-08-23,Jura,6.81
2020-08-23,Thurgau,23.15
2020-08-23,Fribourg/Freiburg,52.08
2020-08-23,Solothurn,34.77
2020-08-23,Neuchâtel,29.97
2020-08-23,St. Gallen,26.79
2020-08-23,Basel Stadt,50.32
2020-08-23,Appenzell Ausserrhoden,30.78
2020-08-23,Schwyz,26.39
2020-08-23,Glarus,29.70
2020-08-23,Bern,18.74
2020-08-23,Vaud,64.94
2020-08-23,Zürich,51.55
2020-08-23,Schaffhausen,30.49
2020-08-23,Nidwalden,0.00
2020-08-23,Zug,20.50
2020-08-24,Genève,92.10
2020-08-24,Glarus,37.13
2020-08-24,Appenzell Ausserrhoden,30.78
2020-08-24,Schaffhausen,29.27
2020-08-24,St. Gallen,26.20
2020-08-24,Uri,41.17
2020-08-24,Schwyz,28.90
2020-08-24,Liechtenstein,30.97
2020-08-24,Neuchâtel,29.40
2020-08-24,Fribourg/Freiburg,53.97
2020-08-24,Valais/Wallis,34.02
2020-08-24,Luzern,20.51
2020-08-24,Obwalden,15.86
2020-08-24,Thurgau,22.06
2020-08-24,Bern,19.52
2020-08-24,Basel Land,22.21
2020-08-24,Zürich,51.09
2020-08-24,Ticino,16.70
2020-08-24,Solothurn,34.04
2020-08-24,Aargau,37.50
2020-08-24,Appenzell Innerrhoden,0.00
2020-08-24,Zug,25.23
2020-08-24,Vaud,70.20
2020-08-24,Graubünden/Grison,19.16
2020-08-24,Jura,8.17
2020-08-24,Nidwalden,0.00
2020-08-24,Basel Stadt,50.32
2020-08-25,St. Gallen,26.20
2020-08-25,Basel Stadt,47.75
2020-08-25,Aargau,37.50
2020-08-25,Schaffhausen,28.05
2020-08-25,Zug,26.02
2020-08-25,Valais/Wallis,36.05
2020-08-25,Neuchâtel,27.71
2020-08-25,Basel Land,21.17
2020-08-25,Appenzell Innerrhoden,0.00
2020-08-25,Zürich,50.17
2020-08-25,Uri,41.17
2020-08-25,Nidwalden,2.31
2020-08-25,Liechtenstein,33.55
2020-08-25,Appenzell Ausserrhoden,30.78
2020-08-25,Fribourg/Freiburg,55.85
2020-08-25,Glarus,37.13
2020-08-25,Luzern,19.29
2020-08-25,Schwyz,29.53
2020-08-25,Thurgau,23.15
2020-08-25,Bern,19.32
2020-08-25,Solothurn,32.58
2020-08-25,Genève,87.89
2020-08-25,Ticino,17.26
2020-08-25,Graubünden/Grison,20.16
2020-08-25,Obwalden,18.50
2020-08-25,Vaud,75.58
2020-08-25,Jura,8.17
2020-08-26,Solothurn,31.85
2020-08-26,Uri,43.92
2020-08-26,Liechtenstein,36.13
2020-08-26,Vaud,80.71
2020-08-26,Luzern,19.29
2020-08-26,Glarus,32.18
2020-08-26,Obwalden,26.43
2020-08-26,Basel Stadt,47.24
2020-08-26,Jura,8.17
2020-08-26,Graubünden/Grison,22.68
2020-08-26,Ticino,17.83
2020-08-26,Nidwalden,4.63
2020-08-26,Bern,20.19
2020-08-26,Appenzell Innerrhoden,0.00
2020-08-26,Aargau,38.95
2020-08-26,Thurgau,21.70
2020-08-26,Zug,26.02
2020-08-26,Basel Land,21.86
2020-08-26,Schaffhausen,18.29
2020-08-26,Zürich,54.44
2020-08-26,St. Gallen,26.00
2020-08-26,Schwyz,31.41
2020-08-26,Valais/Wallis,36.92
2020-08-26,Neuchâtel,24.88
2020-08-26,Fribourg/Freiburg,60.56
2020-08-26,Appenzell Ausserrhoden,30.78
2020-08-26,Genève,89.09
2020-08-27,Valais/Wallis,37.21
2020-08-27,Vaud,85.47
2020-08-27,Luzern,16.85
2020-08-27,Uri,41.17
2020-08-27,Zug,25.23
2020-08-27,Jura,6.81
2020-08-27,Solothurn,28.19
2020-08-27,Glarus,32.18
2020-08-27,Neuchâtel,24.31
2020-08-27,Schaffhausen,18.29
2020-08-27,Zürich,57.07
2020-08-27,Basel Stadt,44.16
2020-08-27,Liechtenstein,38.71
2020-08-27,Fribourg/Freiburg,64.95
2020-08-27,Bern,19.71
2020-08-27,Nidwalden,4.63
2020-08-27,Graubünden/Grison,24.20
2020-08-27,Appenzell Ausserrhoden,25.35
2020-08-27,Basel Land,22.56
2020-08-27,Aargau,39.98
2020-08-27,Appenzell Innerrhoden,0.00
2020-08-27,Schwyz,33.30
2020-08-27,Obwalden,26.43
2020-08-27,Thurgau,18.09
2020-08-27,Ticino,19.24
2020-08-27,Genève,90.09
2020-08-27,St. Gallen,23.24
2020-08-28,Basel Land,22.91
2020-08-28,Schwyz,32.67
2020-08-28,Basel Stadt,46.21
2020-08-28,Fribourg/Freiburg,70.60
2020-08-28,Appenzell Ausserrhoden,25.35
2020-08-28,Graubünden/Grison,25.20
2020-08-28,Genève,92.90
2020-08-28,Bern,20.00
2020-08-28,Neuchâtel,27.71
2020-08-28,Valais/Wallis,39.54
2020-08-28,Thurgau,19.17
2020-08-28,Schaffhausen,13.42
2020-08-28,Zug,25.23
2020-08-28,Zürich,58.91
2020-08-28,Liechtenstein,38.71
2020-08-28,Glarus,32.18
2020-08-28,Uri,38.43
2020-08-28,Luzern,17.82
2020-08-28,Jura,6.81
2020-08-28,Ticino,18.96
2020-08-28,Appenzell Innerrhoden,0.00
2020-08-28,Obwalden,29.07
2020-08-28,Vaud,92.60
2020-08-28,Aargau,41.43
2020-08-28,Solothurn,32.58
2020-08-28,St. Gallen,23.44
2020-08-28,Nidwalden,4.63
2020-08-29,Obwalden,29.07
2020-08-29,Liechtenstein,41.29
2020-08-29,Thurgau,19.17
2020-08-29,Valais/Wallis,38.67
2020-08-29,Neuchâtel,29.97
2020-08-29,Aargau,42.02
2020-08-29,Basel Land,21.86
2020-08-29,Glarus,32.18
2020-08-29,Ticino,18.96
2020-08-29,Bern,20.29
2020-08-29,Fribourg/Freiburg,73.73
2020-08-29,Schaffhausen,13.42
2020-08-29,Appenzell Ausserrhoden,25.35
2020-08-29,Schwyz,30.79
2020-08-29,Vaud,97.10
2020-08-29,Graubünden/Grison,24.20
2020-08-29,Jura,8.17
2020-08-29,Zug,25.23
2020-08-29,St. Gallen,23.24
2020-08-29,Zürich,59.04
2020-08-29,Basel Stadt,38.51
2020-08-29,Luzern,18.07
2020-08-29,Nidwalden,4.63
2020-08-29,Uri,38.43
2020-08-29,Genève,96.30
2020-08-29,Solothurn,32.58
2020-08-29,Appenzell Innerrhoden,0.00
2020-08-30,Graubünden/Grison,24.70
2020-08-30,Luzern,18.07
2020-08-30,Zürich,60.62
2020-08-30,Uri,38.43
2020-08-30,Schwyz,30.79
2020-08-30,Vaud,100.61
2020-08-30,Obwalden,29.07
2020-08-30,Jura,8.17
2020-08-30,Genève,99.10
2020-08-30,Appenzell Ausserrhoden,25.35
2020-08-30,Schaffhausen,13.42
2020-08-30,St. Gallen,22.06
2020-08-30,Zug,25.23
2020-08-30,Nidwalden,4.63
2020-08-30,Solothurn,32.58
2020-08-30,Aargau,41.73
2020-08-30,Bern,21.26
2020-08-30,Neuchâtel,32.80
2020-08-30,Appenzell Innerrhoden,0.00
2020-08-30,Fribourg/Freiburg,79.38
2020-08-30,Glarus,32.18
2020-08-30,Basel Stadt,37.48
2020-08-30,Basel Land,22.21
2020-08-30,Valais/Wallis,37.21
2020-08-30,Thurgau,17.36
2020-08-30,Ticino,18.96
2020-08-30,Liechtenstein,41.29
2020-08-31,Appenzell Innerrhoden,0.00
2020-08-31,Basel Land,21.52
2020-08-31,Graubünden/Grison,24.20
2020-08-31,Glarus,32.18
2020-08-31,Zug,26.81
2020-08-31,St. Gallen,20.29
2020-08-31,Valais/Wallis,36.92
2020-08-31,Solothurn,32.58
2020-08-31,Obwalden,31.71
2020-08-31,Aargau,41.43
2020-08-31,Zürich,59.04
2020-08-31,Fribourg/Freiburg,80.64
2020-08-31,Jura,8.17
2020-08-31,Genève,98.70
2020-08-31,Ticino,20.09
2020-08-31,Thurgau,16.28
2020-08-31,Basel Stadt,36.45
2020-08-31,Schaffhausen,8.54
2020-08-31,Schwyz,32.04
2020-08-31,Neuchâtel,31.10
2020-08-31,Liechtenstein,33.55
2020-08-31,Uri,30.19
2020-08-31,Nidwalden,4.63
2020-08-31,Luzern,19.04
2020-08-31,Vaud,107.99
2020-08-31,Bern,21.35
2020-08-31,Appenzell Ausserrhoden,21.73
2020-09-01,Appenzell Ausserrhoden,19.92
2020-09-01,Uri,27.45
2020-09-01,Graubünden/Grison,23.19
2020-09-01,Jura,10.90
2020-09-01,Basel Stadt,35.94
2020-09-01,Solothurn,28.19
2020-09-01,Thurgau,13.38
2020-09-01,Schaffhausen,8.54
2020-09-01,Zug,28.38
2020-09-01,Nidwalden,6.94
2020-09-01,Basel Land,23.25
2020-09-01,Obwalden,26.43
2020-09-01,Genève,102.31
2020-09-01,Aargau,40.12
2020-09-01,St. Gallen,19.50
2020-09-01,Zürich,59.11
2020-09-01,Valais/Wallis,38.09
2020-09-01,Luzern,18.56
2020-09-01,Appenzell Innerrhoden,0.00
2020-09-01,Ticino,18.96
2020-09-01,Bern,22.22
2020-09-01,Vaud,114.75
2020-09-01,Liechtenstein,25.81
2020-09-01,Schwyz,32.67
2020-09-01,Glarus,32.18
2020-09-01,Neuchâtel,29.40
2020-09-01,Fribourg/Freiburg,84.09
2020-09-02,Graubünden/Grison,20.67
2020-09-02,Appenzell Innerrhoden,0.00
2020-09-02,Nidwalden,6.94
2020-09-02,Glarus,29.70
2020-09-02,Uri,21.96
2020-09-02,Schaffhausen,8.54
2020-09-02,Neuchâtel,31.67
2020-09-02,Basel Stadt,33.89
2020-09-02,Solothurn,28.55
2020-09-02,Obwalden,21.14
2020-09-02,Basel Land,23.60
2020-09-02,Ticino,17.55
2020-09-02,Bern,21.26
2020-09-02,Appenzell Ausserrhoden,14.48
2020-09-02,Liechtenstein,23.23
2020-09-02,Vaud,120.75
2020-09-02,Genève,105.71
2020-09-02,St. Gallen,19.50
2020-09-02,Aargau,38.66
2020-09-02,Thurgau,13.02
2020-09-02,Zug,27.59
2020-09-02,Valais/Wallis,39.83
2020-09-02,Luzern,19.04
2020-09-02,Zürich,60.55
2020-09-02,Fribourg/Freiburg,87.23
2020-09-02,Jura,12.26
2020-09-02,Schwyz,26.39
2020-09-03,Graubünden/Grison,19.16
2020-09-03,Jura,13.62
2020-09-03,Zug,31.54
2020-09-03,Vaud,126.39
2020-09-03,St. Gallen,19.11
2020-09-03,Appenzell Innerrhoden,0.00
2020-09-03,Fribourg/Freiburg,94.13
2020-09-03,Nidwalden,13.88
2020-09-03,Solothurn,28.55
2020-09-03,Zürich,60.36
2020-09-03,Bern,22.42
2020-09-03,Basel Land,22.91
2020-09-03,Uri,21.96
2020-09-03,Schaffhausen,7.32
2020-09-03,Ticino,16.70
2020-09-03,Schwyz,26.39
2020-09-03,Liechtenstein,20.65
